teamId,teamName,teamSName,countryName,category,playerId,playerName,battingStyle,bowlingStyle,role,Matches_Test_bat,Matches_ODI_bat,Matches_T20_bat,Innings_Test_bat,Innings_ODI_bat,Innings_T20_bat,Runs_Test_bat,Runs_ODI_bat,Runs_T20_bat,Balls_Test_bat,Balls_ODI_bat,Balls_T20_bat,Highest_Test_bat,Highest_ODI_bat,Highest_T20_bat,Average_Test_bat,Average_ODI_bat,Average_T20_bat,SR_Test_bat,SR_ODI_bat,SR_T20_bat,"Not Out_Test_bat","Not Out_ODI_bat","Not Out_T20_bat",Ducks_Test_bat,Ducks_ODI_bat,Ducks_T20_bat,50s_Test_bat,50s_ODI_bat,50s_T20_bat,100s_Test_bat,100s_ODI_bat,100s_T20_bat,Matches_Test_bowl,Matches_ODI_bowl,Matches_T20_bowl,Matches_IPL_bowl,Innings_Test_bowl,Innings_ODI_bowl,Innings_T20_bowl,Balls_Test_bowl,Balls_ODI_bowl,Balls_T20_bowl,Runs_Test_bowl,Runs_ODI_bowl,Runs_T20_bowl,Maidens_Test_bowl,Maidens_ODI_bowl,Maidens_T20_bowl,Wickets_Test_bowl,Wickets_ODI_bowl,Wickets_T20_bowl,Avg_Test_bowl,Avg_ODI_bowl,Avg_T20_bowl,Eco_Test_bowl,Eco_ODI_bowl,Eco_T20_bowl,SR_Test_bowl,SR_ODI_bowl,SR_T20_bowl,5w_Test_bowl,5w_ODI_bowl,5w_T20_bowl
96,Afghanistan,AFG,Afghanistan,"Test Teams",13213,"Rahmanullah Gurbaz","Right-hand bat",NULL,"WICKET KEEPER",1,49,69,2,49,69,51,1785,1736,105,2033,1300,46,151,100,25.50,37.19,25.16,48.58,87.81,133.54,0,1,0,0,3,8,0,6,10,0,8,1,1,49,69,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",13214,"Azmatullah Omarzai","Right-hand bat","Right-arm fast-medium","ALL ROUNDER",1,39,50,1,31,40,0,1033,498,1,1054,450,0,149,34,0.00,44.91,14.23,0.00,98.01,110.67,0,8,5,1,2,5,0,8,0,0,1,0,1,39,50,16,2,38,45,132,1209,712,74,1112,1029,1,5,1,1,37,32,74.00,30.05,32.16,3.36,5.52,8.67,132.00,32.68,22.25,0,1,0
2,India,IND,India,"Test Teams",13217,"Arshdeep Singh","Left-hand bat","Left-arm fast-medium",BOWLER,0,9,63,0,6,21,0,39,71,0,35,61,0,18,12,0.00,7.80,8.88,0.00,111.43,116.40,0,1,13,0,1,3,0,0,0,0,0,0,0,9,63,82,0,8,63,0,373,1310,0,322,1812,0,2,2,0,14,99,0.00,23.00,18.30,0.00,5.18,8.30,0.00,26.64,13.23,0,1,0
6,Bangladesh,BAN,Bangladesh,"Test Teams",13223,"Towhid Hridoy","Right-hand bat","Right-arm offbreak",BATSMEN,0,38,45,0,34,40,0,1087,900,0,1343,719,0,100,63,0.00,35.06,26.47,0.00,80.94,125.18,0,3,6,0,1,3,0,9,3,0,1,0,0,38,45,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
6,Bangladesh,BAN,Bangladesh,"Test Teams",13226,"Hasan Mahmud","Right-hand bat","Right-arm fast-medium",BOWLER,12,24,26,20,15,9,145,49,50,372,107,51,38,15,26,12.08,4.45,25.00,38.98,45.80,98.04,8,4,7,2,5,1,0,0,0,0,0,0,12,24,26,0,22,23,26,1740,1047,534,1034,1058,693,49,7,2,34,31,28,30.41,34.13,24.75,3.57,6.06,7.79,51.18,33.77,19.07,2,1,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",13236,"Nishan Madushka","Right-hand bat",NULL,"WICKET KEEPER",10,8,0,18,7,0,571,182,0,1030,225,0,205,69,0,33.59,26.00,0.00,55.44,80.89,0.00,1,0,0,1,1,0,2,2,0,1,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",13239,"Omair Yousuf","Right-hand bat",NULL,BATSMEN,0,0,7,0,0,7,0,0,91,0,0,83,0,0,24,0.00,0.00,18.20,0.00,0.00,109.64,0,0,2,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
27,Ireland,IRE,Ireland,"Test Teams",13309,"Neil Rock","Left-hand bat",NULL,"WICKET KEEPER",0,3,25,0,2,17,0,7,161,0,23,153,0,5,37,0.00,3.50,10.06,0.00,30.44,105.23,0,0,1,0,0,1,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
27,Ireland,IRE,Ireland,"Test Teams",13310,"Morgan Topping","Right-hand bat",NULL,BATSMEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",13316,"Blessing Muzarabani","Right-hand bat","Right-arm fast-medium",BOWLER,17,57,72,31,41,27,283,134,43,543,270,67,47,17,9,12.86,5.15,3.07,52.12,49.63,64.18,9,15,13,5,14,7,0,0,0,0,0,0,17,57,72,0,25,55,69,3023,2717,1491,1661,2335,1746,97,27,7,61,70,79,27.23,33.36,22.10,3.30,5.16,7.03,49.56,38.81,18.87,3,1,0
11,"South Africa",RSA,"South Africa","Test Teams",13320,"Gerald Coetzee","Right-hand bat","Right-arm fast",BOWLER,4,14,12,6,7,11,67,57,98,76,90,77,20,22,23,13.40,8.14,10.89,88.16,63.34,127.28,1,0,2,0,1,3,0,0,0,0,0,0,4,14,12,14,8,14,12,462,666,248,330,720,439,7,1,1,14,31,13,23.57,23.23,33.77,4.29,6.49,10.62,33.00,21.48,19.08,0,0,0
10,"West Indies",WI,"West Indies","Test Teams",13352,"Alick Athanaze","Left-hand bat","Right-arm offbreak",BATSMEN,13,13,6,25,13,6,627,306,137,1171,368,105,92,66,60,25.08,23.54,27.40,53.55,83.16,130.48,0,0,1,2,0,0,4,2,1,0,0,0,13,13,6,0,4,2,0,156,24,0,79,19,0,2,0,0,1,0,0,79.00,0.00,0.00,3.04,4.75,0.00,156.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",13625,"Sahibzada Farhan","Right-hand bat",NULL,"WICKET KEEPER",0,0,17,0,0,17,0,0,344,0,0,263,0,0,74,0.00,0.00,20.24,0.00,0.00,130.80,0,0,0,0,0,1,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11,"South Africa",RSA,"South Africa","Test Teams",13630,"Nandre Burger","Left-hand bat","Left-arm fast-medium",BOWLER,3,8,5,5,6,1,33,19,1,113,72,3,23,8,1,8.25,9.50,1.00,29.21,26.39,33.34,1,4,0,2,0,0,0,0,0,0,0,0,3,8,5,5,6,8,5,376,352,114,237,330,169,14,2,0,14,11,4,16.93,30.00,42.25,3.78,5.63,8.89,26.86,32.00,28.50,0,0,0
10,"West Indies",WI,"West Indies","Test Teams",13646,"Romario Shepherd","Right-hand bat","Right-arm fast-medium","ALL ROUNDER",0,39,63,0,27,44,0,408,667,0,401,468,0,50,44,0.00,17.00,24.70,0.00,101.75,142.53,0,3,17,0,3,4,0,1,0,0,0,0,0,39,63,18,0,37,59,0,1476,1112,0,1359,1874,0,13,0,0,33,64,0.00,41.18,29.28,0.00,5.52,10.11,0.00,44.73,17.38,0,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",13675,"Nishan Peiris","Left-hand bat","Right-arm offbreak",BOWLER,3,0,0,4,0,0,9,0,0,40,0,0,5,0,0,3.00,0.00,0.00,22.50,0.00,0.00,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,789,0,0,520,0,0,12,0,0,12,0,0,43.33,0.00,0.00,3.95,0.00,0.00,65.75,0.00,0.00,1,0,0
9,England,ENG,England,"Test Teams",13681,"Gus Atkinson","Right-hand bat","Right-arm fast-medium","ALL ROUNDER",13,11,4,18,8,2,380,104,10,490,76,23,118,38,8,22.35,17.33,10.00,77.56,136.85,43.48,1,2,1,1,1,0,0,0,0,1,0,0,13,11,4,0,25,11,4,2260,472,65,1387,528,122,66,0,0,63,13,6,22.02,40.62,20.33,3.68,6.71,11.26,35.87,36.31,10.83,4,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",13682,"Pathum Nissanka","Right-hand bat",NULL,BATSMEN,18,71,65,31,71,64,1305,2746,1854,2299,3074,1524,187,210,90,45.00,41.61,29.90,56.77,89.33,121.66,2,5,2,0,6,5,7,17,14,4,7,0,18,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",13694,"Janith Liyanage","Right-hand bat","Right-arm fast-medium","ALL ROUNDER",0,28,3,0,22,3,0,812,28,0,942,45,0,101,11,0.00,50.75,9.33,0.00,86.20,62.23,0,6,0,0,0,0,0,6,0,0,1,0,0,28,3,0,0,15,0,0,272,0,0,261,0,0,1,0,0,3,0,0.00,87.00,0.00,0.00,5.76,0.00,0.00,90.67,0.00,0,0,0
10,"West Indies",WI,"West Indies","Test Teams",13748,"Sherfane Rutherford","Left-hand bat","Right-arm fast-medium","ALL ROUNDER",0,16,39,0,14,34,0,637,586,0,609,420,0,113,68,0.00,57.91,20.93,0.00,104.60,139.53,0,3,6,0,0,4,0,6,3,0,1,0,0,16,39,23,0,5,4,0,107,54,0,154,92,0,1,0,0,3,2,0.00,51.33,46.00,0.00,8.64,10.22,0.00,35.67,27.00,0,0,0
6,Bangladesh,BAN,Bangladesh,"Test Teams",13791,"Shoriful Islam","Left-hand bat","Left-arm fast-medium",BOWLER,12,40,51,19,23,21,144,101,66,200,120,56,26,16,16,8.47,7.77,5.08,72.00,84.17,117.86,2,10,8,3,1,4,0,0,0,0,0,0,12,40,51,0,21,40,50,1746,1842,1016,905,1710,1372,61,13,2,26,58,58,34.81,29.48,23.66,3.11,5.57,8.10,67.15,31.76,17.52,0,0,0
6,Bangladesh,BAN,Bangladesh,"Test Teams",13794,"Rishad Hossain","Right-hand bat","Right-arm legbreak",BOWLER,0,9,41,0,7,25,0,99,170,0,70,131,0,48,53,0.00,19.80,8.95,0.00,141.43,129.78,0,2,6,0,1,4,0,0,1,0,0,0,0,9,41,0,0,9,40,0,446,818,0,428,1102,0,0,1,0,8,48,0.00,53.50,22.96,0.00,5.76,8.08,0.00,55.75,17.04,0,0,0
9,England,ENG,England,"Test Teams",13810,"Jamie Smith","Right-hand bat",NULL,"WICKET KEEPER",15,14,5,25,13,5,1075,312,130,1429,276,67,184,64,60,48.86,24.00,26.00,75.23,113.05,194.03,3,0,0,0,2,0,6,2,1,2,0,0,15,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2,India,IND,India,"Test Teams",13866,"Sai Sudharsan","Left-hand bat","Right-arm legbreak",BATSMEN,3,3,1,6,3,0,140,127,0,341,142,0,61,62,0,23.33,63.50,0.00,41.06,89.44,0.00,0,1,0,2,0,0,1,2,0,0,0,0,3,3,1,40,0,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",13884,"Pasindu Sooriyabandara","Right-hand bat",NULL,BATSMEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",13930,"Sonal Dinusha","Left-hand bat","Left-arm orthodox","ALL ROUNDER",1,0,0,1,0,0,11,0,0,16,0,0,11,0,0,11.00,0.00,0.00,68.75,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,75,0,0,29,0,0,4,0,0,3,0,0,9.67,0.00,0.00,2.32,0.00,0.00,25.00,0.00,0.00,0,0,0
2,India,IND,India,"Test Teams",13940,"Yashasvi Jaiswal","Left-hand bat","Right-arm legbreak",BATSMEN,24,1,23,46,1,22,2209,15,723,3336,22,440,214,15,100,50.20,15.00,36.15,66.22,68.19,164.32,2,0,2,5,0,2,12,0,5,6,0,1,24,1,23,66,1,0,1,6,0,6,6,0,11,0,0,0,0,0,0,0.00,0.00,0.00,6.00,0.00,11.00,0.00,0.00,0.00,0,0,0
12,Zimbabwe,ZIM,Zimbabwe,"Test Teams",13957,"Ben Curran","Left-hand bat","Right-arm offbreak",BATSMEN,7,8,0,14,8,0,374,340,0,699,454,0,68,118,0,26.71,48.57,0.00,53.51,74.89,0.00,0,1,0,0,1,0,1,2,0,0,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10,"West Indies",WI,"West Indies","Test Teams",13958,"Terrance Hinds","Right-hand bat","Right-arm fast-medium",BOWLER,0,0,2,0,0,1,0,0,5,0,0,3,0,0,5,0.00,0.00,0.00,0.00,0.00,166.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,26,0,0,54,0,0,0,0,0,1,0.00,0.00,54.00,0.00,0.00,12.46,0.00,0.00,26.00,0,0,0
27,Ireland,IRE,Ireland,"Test Teams",13983,"Gareth Delany","Right-hand bat","Right-arm legbreak","ALL ROUNDER",0,21,78,0,18,67,0,234,1078,0,246,806,0,22,89,0.00,18.00,20.34,0.00,95.13,133.75,0,5,14,0,1,3,0,0,3,0,0,0,0,21,78,0,0,13,61,0,390,1004,0,410,1281,0,0,1,0,7,47,0.00,58.57,27.26,0.00,6.31,7.66,0.00,55.71,21.36,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",14195,"Mohammad Ishaq","Right-hand bat",NULL,"WICKET KEEPER",0,0,5,0,0,5,0,0,76,0,0,58,0,0,32,0.00,0.00,19.00,0.00,0.00,131.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",14200,"Riaz Hassan","Right-hand bat",NULL,BATSMEN,1,7,0,2,6,0,23,165,0,53,272,0,12,50,0,11.50,27.50,0.00,43.40,60.67,0.00,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",14204,"Sediqullah Atal","Left-hand bat",NULL,BATSMEN,1,9,12,1,8,12,3,335,237,6,408,214,3,104,64,3.00,41.88,19.75,50.00,82.11,110.75,0,0,0,0,0,0,0,2,2,0,1,0,1,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
6,Bangladesh,BAN,Bangladesh,"Test Teams",14205,"Tanzid Hasan Tamim","Left-hand bat",NULL,BATSMEN,0,25,31,0,25,31,0,548,738,0,547,572,0,84,73,0.00,21.92,27.33,0.00,100.19,129.03,0,0,4,0,3,4,0,4,6,0,0,0,0,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",14241,"Saim Ayub","Left-hand bat","Right-arm offbreak",BATSMEN,8,12,39,14,12,37,364,543,788,657,534,569,77,113,98,26.00,49.36,22.51,55.41,101.69,138.49,0,1,2,1,1,5,3,1,4,0,3,0,8,12,38,0,4,9,13,148,312,162,138,256,208,2,2,0,4,7,7,34.50,36.57,29.71,5.59,4.92,7.70,37.00,44.57,23.14,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",14247,"Naseem Shah","Right-hand bat","Right-arm fast",BOWLER,20,30,30,27,16,11,144,218,51,457,251,46,33,51,16,7.58,21.80,7.29,31.51,86.86,110.87,8,6,4,5,1,4,0,1,0,0,0,0,20,30,30,0,33,29,29,3411,1490,649,2108,1363,867,85,4,0,60,55,25,35.13,24.78,34.68,3.71,5.49,8.02,56.85,27.09,25.96,1,2,0
3,Pakistan,PAK,Pakistan,"Test Teams",14248,"Mohammad Hasnain","Right-hand bat","Right-arm fast-medium",BOWLER,0,15,28,0,7,12,0,53,24,0,34,26,0,28,8,0.00,17.67,24.00,0.00,155.89,92.31,0,4,11,0,1,0,0,0,0,0,0,0,0,15,28,0,0,15,27,0,718,618,0,755,877,0,6,0,0,17,25,0.00,44.41,35.08,0.00,6.31,8.51,0.00,42.24,24.72,0,1,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",14251,"Dunith Wellalage","Left-hand bat","Left-arm orthodox","ALL ROUNDER",1,31,4,2,24,2,29,386,12,47,483,16,18,67,11,14.50,20.32,12.00,61.71,79.92,75.00,0,5,1,0,3,0,0,1,0,0,0,0,1,31,4,0,2,30,4,78,1319,93,35,1135,91,1,3,0,0,39,6,0.00,29.10,15.17,2.69,5.16,5.87,0.00,33.82,15.50,0,2,0
11,"South Africa",RSA,"South Africa","Test Teams",14265,"David Bedingham","Right-hand bat",NULL,"WICKET KEEPER",15,0,0,26,0,0,831,0,0,1228,0,0,110,0,0,36.13,0.00,0.00,67.68,0.00,0.00,3,0,0,2,0,0,4,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",14281,"Zahir Shehzad","Right-hand bat","Left-arm orthodox","ALL ROUNDER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",14282,"Fazalhaq Farooqi","Right-hand bat","Left-arm fast-medium",BOWLER,0,42,46,0,21,13,0,21,13,0,67,23,0,6,4,0.00,3.50,4.33,0.00,31.35,56.53,0,15,10,0,4,2,0,0,0,0,0,0,0,42,46,12,0,42,46,0,1776,976,0,1742,1107,0,17,4,0,52,57,0.00,33.50,19.42,0.00,5.89,6.81,0.00,34.15,17.12,0,0,1
2,India,IND,India,"Test Teams",14504,"Tilak Varma","Left-hand bat","Right-arm offbreak",BATSMEN,0,4,25,0,4,24,0,68,749,0,119,483,0,52,120,0.00,22.67,49.93,0.00,57.15,155.08,0,1,9,0,0,3,0,1,3,0,0,2,0,4,25,54,0,2,3,0,42,30,0,39,26,0,0,0,0,0,2,0.00,0.00,13.00,0.00,5.57,5.20,0.00,0.00,15.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",14545,"Noman Ali","Left-hand bat","Left-arm orthodox","ALL ROUNDER",19,0,0,26,0,0,368,0,0,770,0,0,97,0,0,16.73,0.00,0.00,47.80,0.00,0.00,4,0,0,6,0,0,1,0,0,0,0,0,19,0,0,0,36,0,0,4096,0,0,2055,0,0,117,0,0,83,0,0,24.76,0.00,0.00,3.01,0.00,0.00,49.35,0.00,0.00,8,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",14561,"Haris Rauf","Right-hand bat","Right-arm fast",BOWLER,1,50,89,2,21,28,12,105,134,34,124,113,12,35,34,6.00,7.50,8.93,35.30,84.68,118.59,0,7,13,1,2,4,0,0,0,0,0,0,1,50,89,0,1,50,87,78,2438,1899,78,2384,2641,1,16,2,1,88,124,78.00,27.09,21.30,6.00,5.87,8.34,78.00,27.70,15.31,0,2,0
11,"South Africa",RSA,"South Africa","Test Teams",14565,"Marco Jansen","Right-hand bat","Left-arm fast","ALL ROUNDER",18,29,17,28,24,12,506,464,166,1009,436,111,84,75,54,22.00,24.42,18.44,50.15,106.43,149.55,5,5,3,3,2,1,3,1,1,0,0,0,18,29,17,35,32,29,17,2929,1397,373,1696,1462,506,86,10,1,77,45,16,22.03,32.49,31.63,3.47,6.28,8.14,38.04,31.04,23.31,3,1,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",14574,"Mohamed Shiraz","Right-hand bat","Right-arm fast-medium",BOWLER,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,100.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,54,0,0,48,0,0,1,0,0,1,0,0.00,48.00,0.00,0.00,5.33,0.00,0.00,54.00,0.00,0,0,0
2,India,IND,India,"Test Teams",14659,"Ravi Bishnoi","Right-hand bat","Right-arm legbreak",BOWLER,0,1,42,0,1,13,0,4,55,0,2,42,0,4,9,0.00,0.00,7.86,0.00,200.00,130.96,0,1,6,0,0,2,0,0,0,0,0,0,0,1,42,77,0,1,42,0,48,964,0,69,1182,0,0,3,0,1,61,0.00,69.00,19.38,0.00,8.63,7.36,0.00,48.00,15.80,0,0,0
2,India,IND,India,"Test Teams",14691,"Dhruv Jurel","Right-hand bat",NULL,"WICKET KEEPER",5,0,4,8,0,3,255,0,12,466,0,23,90,0,6,36.43,0.00,4.00,54.73,0.00,52.18,1,0,0,0,0,0,1,0,0,0,0,0,5,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
2,India,IND,India,"Test Teams",14701,"Nitish Kumar Reddy","Right-hand bat","Right-arm fast-medium","ALL ROUNDER",7,0,4,13,0,3,343,0,90,616,0,50,114,0,74,28.58,0.00,45.00,55.69,0.00,180.00,1,0,1,1,0,1,0,0,1,1,0,0,7,0,4,28,12,0,3,432,0,54,301,0,71,4,0,0,8,0,3,37.63,0.00,23.67,4.18,0.00,7.89,54.00,0.00,18.00,0,0,0
2,India,IND,India,"Test Teams",14726,"Akash Deep","Right-hand bat","Right-arm fast-medium",BOWLER,10,0,0,15,0,0,163,0,0,303,0,0,66,0,0,11.64,0.00,0.00,53.80,0.00,0.00,1,0,0,3,0,0,1,0,0,0,0,0,10,0,0,14,18,0,0,1536,0,0,1002,0,0,40,0,0,28,0,0,35.79,0.00,0.00,3.91,0.00,0.00,54.86,0.00,0.00,1,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",15034,"Abbas Afridi","Right-hand bat","Right-arm fast-medium",BOWLER,0,0,24,0,0,15,0,0,134,0,0,119,0,0,22,0.00,0.00,12.18,0.00,0.00,112.61,0,0,4,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,23,0,0,417,0,0,590,0,0,1,0,0,38,0.00,0.00,15.53,0.00,0.00,8.49,0.00,0.00,10.97,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",15038,"Mohammad Haris","Right-hand bat","Right-arm offbreak","WICKET KEEPER",0,6,25,0,5,25,0,30,407,0,35,285,0,17,107,0.00,7.50,17.70,0.00,85.72,142.81,0,1,2,0,1,3,0,0,0,0,0,1,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",15040,"Mohammad Wasim Jr","Right-hand bat","Right-arm fast-medium",BOWLER,2,22,29,4,11,11,55,81,46,74,85,53,43,17,12,18.33,9.00,11.50,74.33,95.30,86.80,1,2,7,0,2,1,0,0,0,0,0,0,2,22,29,0,4,22,29,358,1070,553,231,981,750,8,6,0,2,36,36,115.50,27.25,20.83,3.87,5.50,8.14,179.00,29.72,15.36,0,0,0
5,"Sri Lanka",SL,"Sri Lanka","Test Teams",15081,"Pavan Rathnayake","Right-hand bat",NULL,BATSMEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
4,Australia,AUS,Australia,"Test Teams",15146,"Todd Murphy","Left-hand bat","Right-arm offbreak",BOWLER,7,0,0,10,0,0,122,0,0,205,0,0,41,0,0,13.56,0.00,0.00,59.52,0.00,0.00,1,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,1157,0,0,619,0,0,34,0,0,22,0,0,28.14,0.00,0.00,3.21,0.00,0.00,52.59,0.00,0.00,1,0,0
13,"New Zealand",NZ,"New Zealand","Test Teams",15195,"Adithya Ashok","Right-hand bat","Right-arm legbreak",BOWLER,0,2,1,0,1,0,0,10,0,0,12,0,0,10,0,0.00,10.00,0.00,0.00,83.34,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,61,24,0,65,28,0,1,0,0,1,1,0.00,65.00,28.00,0.00,6.39,7.00,0.00,61.00,24.00,0,0,0
6,Bangladesh,BAN,Bangladesh,"Test Teams",15274,"Tanzim Hasan Sakib","Right-hand bat","Right-arm fast-medium",BOWLER,1,13,29,1,9,17,41,134,139,80,159,133,41,45,50,41.00,22.33,13.90,51.25,84.28,104.52,0,3,7,0,1,1,0,0,1,0,0,0,1,13,29,0,1,13,29,60,599,617,49,590,875,0,4,4,1,19,36,49.00,31.05,24.31,4.90,5.91,8.51,60.00,31.53,17.14,0,0,0
96,Afghanistan,AFG,Afghanistan,"Test Teams",15452,"Noor Ahmad","Right-hand bat","Left-arm wrist-spin",BOWLER,0,13,15,0,6,8,0,46,41,0,64,53,0,26,12,0.00,9.20,6.83,0.00,71.88,77.36,0,1,2,0,1,1,0,0,0,0,0,0,0,13,15,37,0,13,14,0,635,252,0,644,284,0,1,0,0,10,9,0.00,64.40,31.56,0.00,6.09,6.76,0.00,63.50,28.00,0,0,0
3,Pakistan,PAK,Pakistan,"Test Teams",15460,"Irfan Khan","Right-hand bat","Right-arm fast-medium","ALL ROUNDER",0,9,14,0,6,11,0,48,189,0,74,140,0,22,37,0.00,8.00,27.00,0.00,64.87,135.00,0,0,4,0,1,1,0,0,0,0,0,0,0,9,14,0,0,1,0,0,30,0,0,51,0,0,0,0,0,3,0,0.00,17.00,0.00,0.00,10.20,0.00,0.00,10.00,0.00,0,0,0
